1807 2208 2693 2834 4171 4193 4227 4230 4414 4577 4585 4914 5116 5236 5718 5842 6409 6752 6887 6971 6988 7587 9048 10063 10131 10204 10537 11064 11151 11183 11783 12616 13137 13888 14357 14820 14955 15251 15334 15818 15932 16207 16271 16350 16866 17346 18005 18186 18303 18726 19086 19177 19286 19298 19314 19394 19559 19876 20478 20689 21429 21437 22134 22345 22350 22893 22908 23011 23075 23233 23242 23602 23648 23975 24451 24862 24963 25040 25510 25792 26442 27952 28071 28225 28274 30284 30396 30410 30633 30756 30808 30904 31016 31030 31353 33606 33703 33909 33913 34399 34640 35895 35937 36743 37684 38030 38370 39730 39961 40632 40649 40827 41975 42214 42870 43014 43106 43175 43338 44184 44230 44608 45595 45695 46193 46425 46829 46923 46932 47001 47091 47184 47375 47388 47558 47617 47966 48016 48295 48389 48505 48798 48831 48914 49470 50001 50220 50479 50584 50622 51539 51880 52065 52673 52824 52848 53174 53220 53902 55340 55968 56055 56096 56101 56884 56931 57167 57776 57827 58001 58219 58650 59019 59243 59784 59887 60155 60253 60432 61958 62090 62124 62351 62519 62586 63370 63855 64309 64372 64518 65113 65355 65985 66058 66785 67134 68096 68597 68812 68917 69015 69203 69345 69397 69576 70982 71017 71070 71348 71706 71716 73399 73576 73942 74443 74918 75264 75276 75565 75591 75769 75811 76938 77014 77128 77586 77956 78755 78860 78985 79068 79367 79932 79944 80124 80362 80722 81073 81501 82002 82004 83233 84104 84364 84977 85433 87034 87559 87617 87746 88471 88533 88647 88805 88835 89304 89399 89704 89779 90382 90479 90844 90965 92040 92071 92244 92798 92826 92873 93567 93956 94225 94552 94891 95501 95603 96452 96549 96702 96739 97440 97607 97616 98235 98421 98550 98706 98999 99550 99682 
22 93 1807 2208 2325 2605 2693 2834 2836 3517 4020 4193 4227 4414 4502 4577 4585 4914 5116 5236 5449 5588 5609 5718 5842 6513 6752 6887 6971 7587 8461 9048 9736 10131 10204 10537 11151 11183 11212 11308 11783 12200 13137 13734 14357 14820 15096 15334 15552 15932 16271 16350 16481 16866 17346 18005 18186 18726 19011 19086 19298 19314 19394 19876 20098 20294 20689 22345 22350 22893 22908 23075 23233 23242 23648 24451 24658 24963 25040 25510 25792 26442 26748 27789 27952 28013 28071 28225 28274 28792 28906 30284 30305 30319 30410 30904 31016 31030 31353 31640 32365 32614 32706 32962 33606 33703 33909 33913 34399 35895 36393 36743 37684 38030 38370 39222 39730 39961 40632 40827 41975 42214 42685 42870 43014 43106 43338 43778 44230 44688 45237 45480 45595 45695 45748 46193 46279 46932 47351 47388 47558 48505 48798 48831 48914 49321 49470 50001 50220 50479 50584 50622 50980 51539 51726 52065 52673 52848 53174 53220 53451 53902 54254 54685 55340 55968 56096 56101 56175 56884 56931 57145 57167 58219 58772 59019 59243 60155 60253 60432 61958 62090 62117 62519 62586 63370 63855 64372 64518 65113 65302 65985 66785 67337 68096 68509 68597 68812 68917 69015 69203 69345 69576 69985 70982 71348 71486 71936 71956 73089 73399 73576 73683 73942 73943 75565 75769 75811 75998 76938 77014 77128 77501 77586 78675 78874 78985 79068 79367 79932 79944 80124 80296 80722 81073 81501 82002 82004 82106 82256 82964 83184 83251 84023 84104 84180 84364 84977 85433 86257 87034 87559 87614 87617 88471 88533 88647 88805 88835 89304 89399 89704 89779 90479 90844 90853 90965 92040 92071 92349 92798 92826 92873 93263 93567 93956 94255 94576 94774 94891 95052 95603 96377 96452 96549 96739 97616 98550 99550 99916 
253 958 1807 2208 2693 2834 2892 3323 3422 4193 4227 4414 4577 4585 4914 5116 5236 5718 5842 6752 6887 6971 7587 9048 10081 10131 10204 10537 11151 11183 11201 11783 11983 12918 13137 13177 13378 13455 14357 14820 15306 15334 15932 16271 16350 16511 16680 16866 17346 18005 18068 18186 18726 19086 19298 19314 19394 19876 20642 20689 21875 22345 22350 22893 22908 23075 23233 23242 23648 24112 24421 24451 24963 25040 25154 25398 25510 25792 26442 27884 27952 28071 28225 28274 30284 30410 30588 30904 31016 31030 31353 32974 33606 33703 33909 33913 34211 34399 35196 35895 36743 37173 37668 37684 38030 38370 38617 39703 39730 39961 40632 40674 40686 40729 40827 41975 42152 42214 42870 43014 43106 43338 44230 45595 45695 46193 46932 47388 47558 48481 48505 48714 48798 48831 48914 48916 49470 49546 49677 50001 50220 50479 50584 50622 51408 51539 52065 52673 52727 52848 53006 53174 53220 53465 53538 53902 53915 54950 55153 55340 55482 55968 56096 56101 56395 56884 56931 57167 58219 58632 59019 59243 59703 60155 60253 60432 61781 61958 62090 62519 62586 63370 63855 64315 64372 64518 65113 65130 65687 65985 66176 66625 66785 67034 67433 68096 68597 68812 68917 69015 69203 69345 69576 69708 70520 70769 70982 71348 73399 73576 73942 74256 74593 74937 75056 75407 75565 75769 75811 76023 76113 76938 77014 77128 77586 78985 79068 79367 79420 79843 79932 79944 80124 80722 81073 81182 81501 82002 82004 84104 84140 84364 84977 85433 87034 87304 87559 87617 88203 88471 88533 88601 88647 88805 88835 88890 89103 89304 89399 89704 89710 89779 90479 90844 90965 91591 92040 92071 92744 92798 92826 92873 93567 93956 94891 95164 95603 96452 96546 96549 96739 96945 97616 98550 98582 99177 99308 99550 99796 99899 
25 1807 1863 2057 2208 2670 2693 2834 4193 4227 4414 4498 4577 4585 4914 5056 5116 5236 5619 5718 5726 5842 6307 6752 6887 6952 6971 7587 9048 9569 9966 9986 10131 10204 10537 11151 11183 11778 11783 11893 12042 13137 14357 14820 15334 15541 15932 16271 16350 16832 16866 17346 18005 18186 18726 19086 19298 19314 19394 19538 19876 20591 20689 22345 22350 22379 22893 22908 23075 23233 23242 23648 24451 24963 25040 25510 25670 25792 26442 27013 27146 27649 27898 27952 28071 28202 28225 28274 28403 29231 29459 29662 30284 30410 30746 30904 31016 31030 31247 31353 33606 33703 33909 33913 34399 34405 35231 35536 35895 36274 36332 36451 36743 37190 37199 37585 37684 38030 38370 38635 39730 39961 40632 40827 41887 41975 42214 42870 43014 43106 43338 44230 45595 45695 46193 46932 47388 47558 48505 48790 48798 48831 48914 49470 50001 50220 50479 50584 50622 51539 52065 52187 52673 52677 52848 53099 53174 53220 53311 53319 53902 55340 55622 55968 56096 56101 56589 56884 56931 57030 57167 57654 58219 58858 59019 59243 60155 60253 60432 61958 61965 62090 62519 62586 63032 63152 63309 63370 63855 64372 64518 65113 65985 66328 66692 66785 68096 68597 68720 68812 68886 68917 69015 69195 69203 69345 69576 70844 70883 70982 71207 71348 73207 73399 73576 73942 74576 75184 75565 75769 75811 75912 76938 77014 77128 77586 78985 79029 79068 79108 79301 79367 79394 79506 79927 79932 79944 80124 80722 81073 81501 81839 82002 82004 82066 83352 84104 84364 84977 85433 85621 86859 87034 87309 87559 87617 88471 88533 88647 88805 88835 89304 89399 89704 89779 89808 90479 90844 90965 92040 92071 92798 92826 92873 93405 93567 93956 94062 94707 94891 95203 95288 95603 96452 96549 96739 97616 98326 98550 99550 
550 1219 1807 2208 2693 2834 4074 4193 4227 4378 4414 4577 4585 4857 4914 5018 5114 5116 5236 5718 5842 6752 6887 6971 7401 7587 7726 8135 9048 10077 10131 10204 10533 10537 11151 11183 11783 13137 13541 13969 14357 14820 15334 15932 16271 16350 16769 16866 16996 17346 18005 18177 18186 18726 19049 19086 19298 19314 19394 19876 20633 20689 20743 21115 21465 22345 22350 22893 22908 23075 23233 23242 23292 23648 24043 24451 24963 25040 25510 25581 25640 25792 26382 26442 27265 27952 28071 28225 28274 30284 30410 30904 31016 31030 31353 32240 33598 33606 33703 33909 33913 34212 34399 34706 35895 36279 36743 37684 37853 38030 38370 39730 39961 40047 40632 40827 41975 42214 42870 43014 43106 43338 43702 44230 45481 45595 45695 46193 46932 47388 47558 47630 48445 48505 48798 48831 48914 49470 50001 50220 50479 50584 50622 51539 52065 52673 52848 53174 53220 53720 53902 54595 54692 55340 55968 56008 56096 56101 56583 56884 56931 57064 57167 57726 57832 58219 59019 59186 59243 59424 59789 60155 60253 60432 61958 62090 62166 62519 62586 63370 63855 64372 64518 65113 65985 66092 66287 66482 66760 66785 66883 67234 68082 68096 68574 68597 68812 68917 69015 69203 69345 69576 69738 70677 70982 71348 73389 73399 73522 73576 73942 74171 74641 74648 75565 75769 75811 76938 77013 77014 77128 77586 78601 78948 78985 79068 79367 79548 79932 79937 79944 80124 80722 81073 81501 81937 82002 82004 83945 84104 84304 84364 84535 84577 84977 85433 86079 86220 87034 87041 87559 87617 88138 88471 88533 88647 88805 88835 89304 89399 89500 89704 89779 90472 90479 90844 90965 92040 92071 92652 92798 92826 92873 93567 93956 94891 95603 95841 96175 96452 96549 96739 97258 97616 98380 98550 99373 99376 99550 99855 
522 1807 2208 2620 2693 2834 4019 4193 4227 4414 4577 4585 4914 5116 5169 5236 5718 5842 6062 6422 6752 6887 6971 7587 7711 8339 9048 9438 10131 10204 10537 11151 11183 11399 11727 11783 12023 12770 13137 13221 14357 14658 14820 15334 15932 16005 16271 16350 16866 17230 17346 17446 18005 18186 18726 19086 19276 19298 19314 19394 19876 20689 21091 21553 21817 22345 22350 22893 22908 23075 23233 23242 23331 23648 23886 24451 24946 24963 25040 25510 25792 26442 27952 28007 28071 28154 28225 28274 29830 30284 30410 30904 31016 31030 31353 31939 32171 32311 32490 33606 33703 33909 33913 34399 35895 36613 36743 37613 37684 38030 38370 38846 39730 39961 40632 40827 41975 42214 42870 43014 43106 43338 44122 44230 44280 45595 45695 46193 46655 46932 47388 47396 47558 47873 48109 48505 48782 48798 48831 48914 49281 49470 49588 50001 50220 50479 50584 50622 51539 52065 52673 52848 53174 53220 53902 55340 55968 56063 56096 56101 56884 56931 57167 57989 58219 58273 59019 59065 59243 60155 60253 60391 60432 61181 61861 61958 62090 62519 62586 63036 63134 63370 63855 64113 64372 64518 64802 65113 65928 65985 66223 66313 66431 66785 67157 67292 68096 68241 68443 68597 68632 68812 68917 68996 69015 69061 69203 69345 69576 70982 71348 71791 73399 73576 73691 73942 75129 75565 75769 75811 76111 76743 76938 77014 77128 77343 77554 77586 77654 77832 78985 79068 79367 79932 79944 80124 80231 80722 81026 81073 81501 82002 82004 82828 83098 84104 84212 84364 84977 85082 85433 87034 87558 87559 87617 87711 88471 88533 88647 88713 88805 88835 89304 89399 89572 89704 89779 90479 90614 90844 90965 92040 92071 92521 92798 92826 92873 93567 93956 94891 95603 95757 96452 96549 96739 97226 97616 98550 98580 99550 
1807 2208 2681 2693 2834 2974 4106 4193 4227 4414 4577 4585 4761 4914 5116 5236 5718 5832 5842 6752 6887 6971 7344 7425 7579 7587 7991 8019 8384 9048 9613 10131 10204 10343 10537 10574 10779 10826 11151 11183 11783 12193 13137 14357 14820 15334 15932 16271 16350 16866 17175 17346 17553 17914 18005 18186 18328 18726 19086 19298 19314 19394 19876 20689 22147 22345 22350 22893 22908 23075 23233 23242 23400 23648 24254 24451 24963 24991 25040 25453 25510 25792 26442 27952 28071 28225 28274 29174 30284 30314 30410 30904 31016 31030 31353 33309 33606 33703 33845 33909 33913 34254 34399 34937 35895 36018 36276 36518 36743 37684 38030 38067 38370 38472 39730 39961 40632 40827 40867 41975 42214 42870 43014 43106 43338 43408 44056 44230 45595 45695 45803 46193 46932 47012 47388 47558 47697 48505 48773 48798 48831 48914 49470 50001 50220 50479 50584 50622 51539 51674 52065 52673 52848 53174 53199 53220 53902 54085 54457 55222 55340 55968 56054 56096 56101 56256 56884 56931 57167 58219 58531 59019 59243 59285 59291 60155 60253 60432 61391 61841 61863 61958 62080 62090 62299 62519 62586 63370 63855 63993 64193 64372 64518 64933 65113 65985 66755 66785 66824 66842 68096 68597 68812 68917 69015 69133 69203 69345 69576 69729 70433 70982 71210 71348 71810 72461 73399 73436 73576 73842 73942 74113 75341 75548 75565 75769 75811 76938 77014 77128 77145 77473 77586 78478 78563 78985 79068 79367 79590 79932 79944 80124 80722 81073 81501 82002 82004 84104 84364 84977 85433 87034 87559 87617 87666 88471 88533 88647 88805 88835 89304 89399 89704 89779 90448 90479 90844 90965 91399 91945 92040 92071 92470 92533 92798 92826 92873 93567 93956 94891 95603 96452 96549 96584 96739 96799 97616 97726 98550 99550 
38 354 407 1807 2208 2693 2834 3200 3285 3407 4193 4227 4414 4551 4577 4585 4914 5116 5236 5583 5718 5842 5850 6752 6887 6971 7587 8852 9048 10131 10204 10537 11151 11183 11543 11728 11783 11791 12072 13137 14357 14820 14824 15025 15210 15334 15755 15932 16271 16350 16866 17346 18005 18186 18726 19086 19298 19314 19394 19620 19876 20689 22153 22345 22350 22684 22893 22908 23075 23233 23242 23648 23685 24451 24963 25040 25510 25792 26442 26938 27123 27570 27952 28071 28225 28274 28448 29033 29736 30284 30410 30904 31016 31030 31206 31353 33606 33703 33909 33913 34147 34399 35183 35540 35895 36743 37540 37684 37998 38030 38370 39686 39730 39961 40632 40812 40827 41444 41683 41975 42214 42617 42870 43014 43106 43338 44230 44851 45595 45695 46193 46459 46517 46782 46932 47217 47388 47558 48466 48505 48798 48831 48914 49470 49585 49622 49697 50001 50220 50479 50584 50622 50869 51375 51539 52065 52673 52729 52848 53083 53174 53220 53412 53902 54443 55340 55800 55968 56096 56101 56884 56931 57124 57167 57260 57783 57915 57923 58219 59019 59243 59401 60155 60253 60432 61056 61958 62062 62090 62519 62586 63370 63855 64185 64372 64518 64526 65113 65835 65985 66785 67710 68096 68597 68812 68917 69015 69203 69345 69576 70982 71348 71676 71834 73399 73576 73941 73942 75108 75565 75769 75811 76938 77014 77128 77586 78351 78985 79068 79367 79932 79944 80069 80124 80722 81073 81501 82002 82004 82062 82344 82562 84104 84364 84977 85433 85846 86602 87034 87339 87559 87617 87902 88471 88533 88647 88805 88835 89111 89304 89399 89704 89779 90479 90844 90965 91778 92040 92071 92798 92826 92873 92891 93029 93317 93567 93956 94891 95005 95603 96452 96549 96739 97405 97616 97621 97991 98550 99084 99550 
40 1177 1807 2208 2441 2693 2834 3161 3228 4193 4227 4414 4577 4585 4914 5116 5143 5236 5413 5718 5842 6234 6328 6752 6887 6971 7230 7587 7933 8806 8883 9048 10131 10204 10257 10537 10888 11151 11183 11278 11783 13137 13638 14089 14357 14466 14564 14820 15334 15932 16201 16271 16350 16453 16866 17213 17346 18005 18186 18726 19086 19298 19314 19394 19876 20689 21451 21800 21986 22345 22350 22893 22908 23075 23233 23242 23648 23967 23983 24451 24963 25040 25510 25737 25792 26226 26442 26704 27952 28071 28225 28274 29610 30123 30284 30410 30852 30904 31016 31030 31353 31935 32059 33606 33703 33909 33913 34399 35007 35895 36743 37684 38030 38370 39730 39842 39934 39961 40060 40632 40827 41097 41262 41975 42214 42870 43014 43106 43155 43338 44230 45595 45695 45718 46193 46932 47369 47388 47558 48505 48798 48831 48914 49470 49507 50001 50220 50479 50584 50622 51343 51539 51746 51916 52065 52673 52680 52848 53174 53220 53883 53902 55340 55968 56096 56101 56884 56931 57167 58219 58958 59019 59243 60155 60253 60432 61101 61213 61702 61958 62090 62519 62586 63370 63775 63855 63911 64372 64518 65113 65907 65985 66785 68096 68597 68812 68917 69015 69203 69345 69576 70009 70982 71238 71348 73399 73576 73577 73942 74896 75162 75565 75769 75811 76754 76938 77014 77128 77586 77871 78676 78985 79027 79068 79367 79932 79944 80124 80260 80722 80905 80990 81073 81169 81501 82002 82004 82297 83684 84104 84364 84925 84977 85056 85129 85433 86371 87034 87559 87617 88471 88533 88647 88805 88835 88889 89304 89399 89704 89779 90479 90844 90965 92015 92040 92071 92093 92798 92826 92873 93567 93834 93956 94042 94330 94891 94921 95106 95168 95603 95688 96452 96549 96739 97478 97616 98550 99264 99550 99703 
1807 2163 2208 2579 2693 2834 4193 4227 4414 4577 4585 4914 4918 5116 5236 5718 5842 6105 6602 6752 6757 6887 6971 7127 7587 8021 8336 9048 9953 10131 10204 10537 11151 11183 11783 13137 13223 14196 14357 14632 14820 15334 15932 16271 16350 16866 17346 17524 17649 18005 18136 18186 18726 18778 19086 19298 19314 19378 19394 19509 19876 20643 20689 20928 21490 21541 22002 22188 22231 22345 22350 22893 22908 23075 23107 23130 23233 23242 23648 24201 24451 24963 25040 25135 25510 25792 26267 26442 26542 27552 27952 28071 28225 28274 28650 29097 29366 29413 30284 30410 30717 30904 31016 31030 31253 31353 32272 33606 33703 33909 33913 34199 34399 35647 35895 36743 37684 38030 38370 38787 39005 39139 39725 39730 39961 40366 40632 40827 41975 42214 42448 42870 43010 43014 43106 43338 43724 44230 45595 45695 46096 46193 46932 47388 47558 48505 48798 48831 48914 49470 50001 50220 50432 50479 50584 50622 50830 51424 51539 52065 52492 52673 52848 53174 53220 53759 53902 54035 55340 55968 56096 56101 56480 56884 56931 57167 58064 58219 59019 59243 60155 60164 60253 60432 61958 62090 62102 62519 62586 63347 63370 63521 63855 64372 64518 65113 65985 66255 66526 66785 66966 67723 68096 68251 68303 68558 68597 68812 68917 69015 69100 69203 69286 69345 69576 70557 70982 71276 71348 73399 73576 73631 73942 74591 75203 75402 75460 75565 75769 75811 75848 75859 76938 76992 77014 77128 77586 78985 79068 79310 79367 79932 79944 80124 80722 81073 81501 82002 82004 84104 84364 84977 85009 85433 87034 87559 87617 88471 88533 88647 88805 88835 89304 89399 89704 89779 90479 90844 90965 92040 92071 92798 92826 92873 93567 93956 94395 94891 95603 96152 96452 96549 96739 96740 96955 97616 98550 98719 99050 99550 
0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 0.526316 
